sale_id,product_id,quantity_sold,sale_date,name,category,shelf_life_days,current_stock,rolling_avg_7d,rolling_avg_14d,rolling_std_7d,weekly_total,day_of_week,days_until_stockout
1141,13,0,2024-03-01,Paper Towels,Household,730,450,16.0,16.21,8.47,112,4,28.1
1142,13,23,2024-03-02,Paper Towels,Household,730,427,16.0,16.5,8.47,112,5,26.7
1143,13,17,2024-03-03,Paper Towels,Household,730,410,15.14,16.43,7.93,106,6,27.1
1144,13,11,2024-03-04,Paper Towels,Household,730,399,15.14,15.86,7.93,106,0,26.4
1145,13,16,2024-03-05,Paper Towels,Household,730,383,15.29,16.5,7.93,107,1,25.0
1146,13,14,2024-03-06,Paper Towels,Household,730,369,14.0,16.36,7.16,98,2,26.4
1147,13,12,2024-03-07,Paper Towels,Household,730,357,13.29,15.29,7.06,93,3,26.9
1148,13,20,2024-03-08,Paper Towels,Household,730,337,16.14,16.07,4.3,113,4,20.9
1149,13,13,2024-03-09,Paper Towels,Household,730,324,14.71,15.36,3.15,103,5,22.0
1150,13,23,2024-03-10,Paper Towels,Household,730,301,15.57,15.36,4.43,109,6,19.3
1151,13,11,2024-03-11,Paper Towels,Household,730,290,15.57,15.36,4.43,109,0,18.6
1152,13,18,2024-03-12,Paper Towels,Household,730,272,15.86,15.57,4.53,111,1,17.2
1153,13,20,2024-03-13,Paper Towels,Household,730,252,16.71,15.36,4.68,117,2,15.1
1154,13,11,2024-03-14,Paper Towels,Household,730,241,16.57,14.93,4.86,116,3,14.5
1155,13,18,2024-03-15,Paper Towels,Household,730,223,16.29,16.21,4.68,114,4,13.7
1156,13,15,2024-03-16,Paper Towels,Household,730,450,16.57,15.64,4.5,116,5,27.2
1157,13,12,2024-03-17,Paper Towels,Household,730,438,15.0,15.29,3.74,105,6,29.2
1158,13,13,2024-03-18,Paper Towels,Household,730,425,15.29,15.43,3.45,107,0,27.8
1159,13,14,2024-03-19,Paper Towels,Household,730,411,14.71,15.29,3.25,103,1,27.9
1160,13,16,2024-03-20,Paper Towels,Household,730,395,14.14,15.43,2.41,99,2,27.9
1161,13,17,2024-03-21,Paper Towels,Household,730,378,15.0,15.79,2.16,105,3,25.2
1162,13,23,2024-03-22,Paper Towels,Household,730,355,15.71,16.0,3.64,110,4,22.6
1163,13,25,2024-03-23,Paper Towels,Household,730,330,17.14,16.86,5.01,120,5,19.3
1164,13,20,2024-03-24,Paper Towels,Household,730,310,18.29,16.64,4.54,128,6,16.9
1165,13,18,2024-03-25,Paper Towels,Household,730,292,19.0,17.14,3.92,133,0,15.4
1166,13,10,2024-03-26,Paper Towels,Household,730,282,18.43,16.57,4.93,129,1,15.3
1167,13,16,2024-03-27,Paper Towels,Household,730,266,18.43,16.29,4.93,129,2,14.4
1168,13,14,2024-03-28,Paper Towels,Household,730,252,18.0,16.5,5.2,126,3,14.0
1169,13,0,2024-03-29,Paper Towels,Household,730,252,14.71,15.21,8.01,103,4,17.1
1170,13,30,2024-03-30,Paper Towels,Household,730,222,15.43,16.29,9.22,108,5,14.4
1171,14,6,2024-01-01,Shampoo,Household,730,174,6.0,6.0,0.0,6,0,29.0
1172,14,0,2024-01-02,Shampoo,Household,730,174,3.0,3.0,4.24,6,1,58.0
1173,14,9,2024-01-03,Shampoo,Household,730,165,5.0,5.0,4.58,15,2,33.0
1174,14,6,2024-01-04,Shampoo,Household,730,159,5.25,5.25,3.77,21,3,30.3
1175,14,6,2024-01-05,Shampoo,Household,730,153,5.4,5.4,3.29,27,4,28.3
1176,14,9,2024-01-06,Shampoo,Household,730,144,6.0,6.0,3.29,36,5,24.0
1177,14,7,2024-01-07,Shampoo,Household,730,137,6.14,6.14,3.02,43,6,22.3
1178,14,7,2024-01-08,Shampoo,Household,730,130,6.29,6.25,3.04,44,0,20.7
1179,14,10,2024-01-09,Shampoo,Household,730,120,7.71,6.67,1.6,54,1,15.6
1180,14,8,2024-01-10,Shampoo,Household,730,112,7.57,6.8,1.51,53,2,14.8
1181,14,10,2024-01-11,Shampoo,Household,730,102,8.14,7.09,1.57,57,3,12.5
1182,14,4,2024-01-12,Shampoo,Household,730,98,7.86,6.83,2.12,55,4,12.5
1183,14,13,2024-01-13,Shampoo,Household,730,85,8.43,7.31,2.88,59,5,10.1
1184,14,11,2024-01-14,Shampoo,Household,730,180,9.0,7.57,2.94,63,6,20.0
1185,14,5,2024-01-15,Shampoo,Household,730,175,8.71,7.5,3.25,61,0,20.1
1186,14,6,2024-01-16,Shampoo,Household,730,169,8.14,7.93,3.34,57,1,20.8
1187,14,10,2024-01-17,Shampoo,Household,730,159,8.43,8.0,3.41,59,2,18.9
1188,14,5,2024-01-18,Shampoo,Household,730,154,7.71,7.93,3.55,54,3,20.0
1189,14,8,2024-01-19,Shampoo,Household,730,146,8.29,8.07,3.15,58,4,17.6
1190,14,11,2024-01-20,Shampoo,Household,730,135,8.0,8.21,2.71,56,5,16.9
1191,14,10,2024-01-21,Shampoo,Household,730,125,7.86,8.43,2.54,55,6,15.9
1192,14,7,2024-01-22,Shampoo,Household,730,118,8.14,8.43,2.27,57,0,14.5
1193,14,2,2024-01-23,Shampoo,Household,730,116,7.57,7.86,3.21,53,1,15.3
1194,14,4,2024-01-24,Shampoo,Household,730,112,6.71,7.57,3.25,47,2,16.7
1195,14,8,2024-01-25,Shampoo,Household,730,104,7.14,7.43,3.18,50,3,14.6
1196,14,0,2024-01-26,Shampoo,Household,730,104,6.0,7.14,4.12,42,4,17.3
1197,14,3,2024-01-27,Shampoo,Household,730,101,4.86,6.43,3.58,34,5,20.8
1198,14,7,2024-01-28,Shampoo,Household,730,94,4.43,6.14,2.99,31,6,21.2
1199,14,9,2024-01-29,Shampoo,Household,730,85,4.71,6.43,3.35,33,0,18.0
1200,14,1,2024-01-30,Shampoo,Household,730,180,4.57,6.07,3.51,32,1,39.4
1201,14,4,2024-01-31,Shampoo,Household,730,176,4.57,5.64,3.51,32,2,38.5
1202,14,3,2024-02-01,Shampoo,Household,730,173,3.86,5.5,3.18,27,3,44.8
1203,14,9,2024-02-02,Shampoo,Household,730,164,5.14,5.57,3.18,36,4,31.9
1204,14,6,2024-02-03,Shampoo,Household,730,158,5.57,5.21,3.05,39,5,28.4
1205,14,8,2024-02-04,Shampoo,Household,730,150,5.71,5.07,3.15,40,6,26.3
1206,14,7,2024-02-05,Shampoo,Household,730,143,5.43,5.07,2.88,38,0,26.3
1207,14,6,2024-02-06,Shampoo,Household,730,137,6.14,5.36,2.12,43,1,22.3
1208,14,6,2024-02-07,Shampoo,Household,730,131,6.43,5.5,1.9,45,2,20.4
1209,14,6,2024-02-08,Shampoo,Household,730,125,6.86,5.36,1.21,48,3,18.2
1210,14,9,2024-02-09,Shampoo,Household,730,116,6.86,6.0,1.21,48,4,16.9
1211,14,10,2024-02-10,Shampoo,Household,730,106,7.43,6.5,1.62,52,5,14.3
1212,14,6,2024-02-11,Shampoo,Household,730,100,7.14,6.43,1.68,50,6,14.0
1213,14,7,2024-02-12,Shampoo,Household,730,93,7.14,6.29,1.68,50,0,13.0
1214,14,5,2024-02-13,Shampoo,Household,730,88,7.0,6.57,1.83,49,1,12.6
1215,14,4,2024-02-14,Shampoo,Household,730,180,6.71,6.57,2.14,47,2,26.8
1216,14,2,2024-02-15,Shampoo,Household,730,178,6.14,6.5,2.79,43,3,29.0
1217,14,8,2024-02-16,Shampoo,Household,730,170,6.0,6.43,2.65,42,4,28.3
1218,14,10,2024-02-17,Shampoo,Household,730,160,6.0,6.71,2.65,42,5,26.7
1219,14,6,2024-02-18,Shampoo,Household,730,154,6.0,6.57,2.65,42,6,25.7
1220,14,11,2024-02-19,Shampoo,Household,730,143,6.57,6.86,3.26,46,0,21.8
1221,14,7,2024-02-20,Shampoo,Household,730,136,6.86,6.93,3.18,48,1,19.8
1222,14,7,2024-02-21,Shampoo,Household,730,129,7.29,7.0,2.93,51,2,17.7
1223,14,11,2024-02-22,Shampoo,Household,730,118,8.57,7.36,2.07,60,3,13.8
1224,14,2,2024-02-23,Shampoo,Household,730,116,7.71,6.86,3.25,54,4,15.0
1225,14,0,2024-02-24,Shampoo,Household,730,116,6.29,6.14,4.15,44,5,18.4
1226,14,11,2024-02-25,Shampoo,Household,730,105,7.0,6.5,4.51,49,6,15.0
1227,14,3,2024-02-26,Shampoo,Household,730,102,5.86,6.21,4.34,41,0,17.4
1228,14,7,2024-02-27,Shampoo,Household,730,95,5.86,6.36,4.34,41,1,16.2
1229,14,6,2024-02-28,Shampoo,Household,730,89,5.71,6.5,4.31,40,2,15.6
1230,14,7,2024-02-29,Shampoo,Household,730,180,5.14,6.86,3.72,36,3,35.0
1231,14,5,2024-03-01,Shampoo,Household,730,175,5.57,6.64,3.46,39,4,31.4
1232,14,13,2024-03-02,Shampoo,Household,730,162,7.43,6.86,3.46,52,5,21.8
1233,14,6,2024-03-03,Shampoo,Household,730,156,6.71,6.86,3.09,47,6,23.2
1234,14,8,2024-03-04,Shampoo,Household,730,148,7.43,6.64,2.64,52,0,19.9
1235,14,4,2024-03-05,Shampoo,Household,730,144,7.0,6.43,2.94,49,1,20.6
1236,14,6,2024-03-06,Shampoo,Household,730,138,7.0,6.36,2.94,49,2,19.7
1237,14,4,2024-03-07,Shampoo,Household,730,134,6.57,5.86,3.15,46,3,20.4
1238,14,5,2024-03-08,Shampoo,Household,730,129,6.57,6.07,3.15,46,4,19.6
1239,14,6,2024-03-09,Shampoo,Household,730,123,5.57,6.5,1.4,39,5,22.1
1240,14,0,2024-03-10,Shampoo,Household,730,123,4.71,5.71,2.5,33,6,26.1
1241,14,5,2024-03-11,Shampoo,Household,730,118,4.29,5.86,2.06,30,0,27.5
1242,14,11,2024-03-12,Shampoo,Household,730,107,5.29,6.14,3.25,37,1,20.2
1243,14,6,2024-03-13,Shampoo,Household,730,101,5.29,6.14,3.25,37,2,19.1
1244,14,4,2024-03-14,Shampoo,Household,730,97,5.29,5.93,3.25,37,3,18.3
1245,14,8,2024-03-15,Shampoo,Household,730,89,5.71,6.14,3.4,40,4,15.6
1246,14,11,2024-03-16,Shampoo,Household,730,180,6.43,6.0,3.95,45,5,28.0
1247,14,5,2024-03-17,Shampoo,Household,730,175,7.14,5.93,2.91,50,6,24.5
1248,14,5,2024-03-18,Shampoo,Household,730,170,7.14,5.71,2.91,50,0,23.8
1249,14,1,2024-03-19,Shampoo,Household,730,169,5.71,5.5,3.15,40,1,29.6
1250,14,7,2024-03-20,Shampoo,Household,730,162,5.86,5.57,3.18,41,2,27.6
1251,14,11,2024-03-21,Shampoo,Household,730,151,6.86,6.07,3.58,48,3,22.0
1252,14,8,2024-03-22,Shampoo,Household,730,143,6.86,6.29,3.58,48,4,20.8
1253,14,11,2024-03-23,Shampoo,Household,730,132,6.86,6.64,3.58,48,5,19.2
1254,14,5,2024-03-24,Shampoo,Household,730,127,6.86,7.0,3.58,48,6,18.5
1255,14,8,2024-03-25,Shampoo,Household,730,119,7.29,7.21,3.5,51,0,16.3
1256,14,5,2024-03-26,Shampoo,Household,730,114,7.86,6.79,2.48,55,1,14.5
1257,14,9,2024-03-27,Shampoo,Household,730,105,8.14,7.0,2.48,57,2,12.9
1258,14,5,2024-03-28,Shampoo,Household,730,100,7.29,7.07,2.36,51,3,13.7
1259,14,8,2024-03-29,Shampoo,Household,730,92,7.29,7.07,2.36,51,4,12.6
1260,14,9,2024-03-30,Shampoo,Household,730,180,7.0,6.93,1.91,49,5,25.7
1261,15,8,2024-01-01,Toothpaste,Household,730,262,8.0,8.0,0.0,8,0,32.8
1262,15,0,2024-01-02,Toothpaste,Household,730,262,4.0,4.0,5.66,8,1,65.5
1263,15,0,2024-01-03,Toothpaste,Household,730,262,2.67,2.67,4.62,8,2,98.1
1264,15,6,2024-01-04,Toothpaste,Household,730,256,3.5,3.5,4.12,14,3,73.1
1265,15,17,2024-01-05,Toothpaste,Household,730,239,6.2,6.2,7.01,31,4,38.5
1266,15,12,2024-01-06,Toothpaste,Household,730,227,7.17,7.17,6.71,43,5,31.7
1267,15,16,2024-01-07,Toothpaste,Household,730,211,8.43,8.43,6.97,59,6,25.0
1268,15,12,2024-01-08,Toothpaste,Household,730,199,9.0,8.88,7.09,63,0,22.1
1269,15,6,2024-01-09,Toothpaste,Household,730,193,9.86,8.56,6.12,69,1,19.6
1270,15,8,2024-01-10,Toothpaste,Household,730,185,11.0,8.5,4.51,77,2,16.8
1271,15,10,2024-01-11,Toothpaste,Household,730,175,11.57,8.64,3.99,81,3,15.1
1272,15,16,2024-01-12,Toothpaste,Household,730,159,11.43,9.25,3.78,80,4,13.9
1273,15,9,2024-01-13,Toothpaste,Household,730,150,11.0,9.23,3.87,77,5,13.6
1274,15,12,2024-01-14,Toothpaste,Household,730,138,10.43,9.43,3.26,73,6,13.2
1275,15,10,2024-01-15,Toothpaste,Household,730,128,10.14,9.57,3.18,71,0,12.6
1276,15,7,2024-01-16,Toothpaste,Household,730,270,10.29,10.07,2.98,72,1,26.2
1277,15,10,2024-01-17,Toothpaste,Household,730,260,10.57,10.79,2.82,74,2,24.6
1278,15,11,2024-01-18,Toothpaste,Household,730,249,10.71,11.14,2.81,75,3,23.2
1279,15,0,2024-01-19,Toothpaste,Household,730,249,8.43,9.93,4.04,59,4,29.5
1280,15,11,2024-01-20,Toothpaste,Household,730,238,8.71,9.86,4.15,61,5,27.3
1281,15,9,2024-01-21,Toothpaste,Household,730,229,8.29,9.36,3.9,58,6,27.6
1282,15,11,2024-01-22,Toothpaste,Household,730,218,8.43,9.29,3.99,59,0,25.9
1283,15,7,2024-01-23,Toothpaste,Household,730,211,8.43,9.36,3.99,59,1,25.0
1284,15,6,2024-01-24,Toothpaste,Household,730,205,7.86,9.21,4.02,55,2,26.1
1285,15,10,2024-01-25,Toothpaste,Household,730,195,7.71,9.21,3.9,54,3,25.3
1286,15,9,2024-01-26,Toothpaste,Household,730,186,9.0,8.71,1.91,63,4,20.7
1287,15,11,2024-01-27,Toothpaste,Household,730,175,9.0,8.86,1.91,63,5,19.4
1288,15,9,2024-01-28,Toothpaste,Household,730,166,9.0,8.64,1.91,63,6,18.4
1289,15,13,2024-01-29,Toothpaste,Household,730,153,9.29,8.86,2.36,65,0,16.5
1290,15,9,2024-01-30,Toothpaste,Household,730,144,9.57,9.0,2.15,67,1,15.0
1291,15,9,2024-01-31,Toothpaste,Household,730,135,10.0,8.93,1.53,70,2,13.5
1292,15,11,2024-02-01,Toothpaste,Household,730,270,10.14,8.93,1.57,71,3,26.6
1293,15,9,2024-02-02,Toothpaste,Household,730,261,10.14,9.57,1.57,71,4,25.7
1294,15,8,2024-02-03,Toothpaste,Household,730,253,9.71,9.36,1.7,68,5,26.1
1295,15,15,2024-02-04,Toothpaste,Household,730,238,10.57,9.79,2.57,74,6,22.5
1296,15,7,2024-02-05,Toothpaste,Household,730,231,9.71,9.5,2.63,68,0,23.8
1297,15,9,2024-02-06,Toothpaste,Household,730,222,9.71,9.64,2.63,68,1,22.9
1298,15,11,2024-02-07,Toothpaste,Household,730,211,10.0,10.0,2.65,70,2,21.1
1299,15,12,2024-02-08,Toothpaste,Household,730,199,10.14,10.14,2.73,71,3,19.6
1300,15,11,2024-02-09,Toothpaste,Household,730,188,10.43,10.29,2.7,73,4,18.0
1301,15,10,2024-02-10,Toothpaste,Household,730,178,10.71,10.21,2.5,75,5,16.6
1302,15,11,2024-02-11,Toothpaste,Household,730,167,10.14,10.36,1.68,71,6,16.5
1303,15,7,2024-02-12,Toothpaste,Household,730,160,10.14,9.93,1.68,71,0,15.8
1304,15,11,2024-02-13,Toothpaste,Household,730,149,10.43,10.07,1.62,73,1,14.3
1305,15,9,2024-02-14,Toothpaste,Household,730,140,10.14,10.07,1.68,71,2,13.8
1306,15,7,2024-02-15,Toothpaste,Household,730,133,9.43,9.79,1.81,66,3,14.1
1307,15,0,2024-02-16,Toothpaste,Household,730,133,7.86,9.14,3.85,55,4,16.9
1308,15,16,2024-02-17,Toothpaste,Household,730,270,8.71,9.71,4.92,61,5,31.0
1309,15,12,2024-02-18,Toothpaste,Household,730,258,8.86,9.5,5.01,62,6,29.1
1310,15,0,2024-02-19,Toothpaste,Household,730,258,7.86,9.0,6.04,55,0,32.8
1311,15,10,2024-02-20,Toothpaste,Household,730,248,7.71,9.07,5.96,54,1,32.2
1312,15,9,2024-02-21,Toothpaste,Household,730,239,7.71,8.93,5.96,54,2,31.0
1313,15,8,2024-02-22,Toothpaste,Household,730,231,7.86,8.64,5.96,55,3,29.4
1314,15,8,2024-02-23,Toothpaste,Household,730,223,9.0,8.43,4.86,63,4,24.8
1315,15,8,2024-02-24,Toothpaste,Household,730,215,7.86,8.29,3.76,55,5,27.4
1316,15,7,2024-02-25,Toothpaste,Household,730,208,7.14,8.0,3.29,50,6,29.1
1317,15,11,2024-02-26,Toothpaste,Household,730,197,8.71,8.29,1.38,61,0,22.6
1318,15,10,2024-02-27,Toothpaste,Household,730,187,8.71,8.21,1.38,61,1,21.5
1319,15,5,2024-02-28,Toothpaste,Household,730,182,8.14,7.93,1.95,57,2,22.4
1320,15,11,2024-02-29,Toothpaste,Household,730,171,8.57,8.21,2.23,60,3,20.0
1321,15,0,2024-03-01,Toothpaste,Household,730,171,7.43,8.21,3.95,52,4,23.0
1322,15,18,2024-03-02,Toothpaste,Household,730,153,8.86,8.36,5.64,62,5,17.3
1323,15,13,2024-03-03,Toothpaste,Household,730,140,9.71,8.43,5.77,68,6,14.4
1324,15,12,2024-03-04,Toothpaste,Household,730,128,9.86,9.29,5.81,69,0,13.0
1325,15,10,2024-03-05,Toothpaste,Household,730,270,9.86,9.29,5.81,69,1,27.4
1326,15,6,2024-03-06,Toothpaste,Household,730,264,10.0,9.07,5.69,70,2,26.4
1327,15,7,2024-03-07,Toothpaste,Household,730,257,9.43,9.0,5.77,66,3,27.3
1328,15,17,2024-03-08,Toothpaste,Household,730,240,11.86,9.64,4.6,83,4,20.2
1329,15,22,2024-03-09,Toothpaste,Household,730,218,12.43,10.64,5.62,87,5,17.5
1330,15,6,2024-03-10,Toothpaste,Household,730,212,11.43,10.57,6.11,80,6,18.5
1331,15,9,2024-03-11,Toothpaste,Household,730,203,11.0,10.43,6.16,77,0,18.5
1332,15,9,2024-03-12,Toothpaste,Household,730,194,10.86,10.36,6.2,76,1,17.9
1333,15,13,2024-03-13,Toothpaste,Household,730,181,11.86,10.93,5.84,83,2,15.3
1334,15,4,2024-03-14,Toothpaste,Household,730,177,11.43,10.43,6.35,80,3,15.5
1335,15,14,2024-03-15,Toothpaste,Household,730,163,11.0,11.43,6.0,77,4,14.8
1336,15,12,2024-03-16,Toothpaste,Household,730,151,9.57,11.0,3.69,67,5,15.8
1337,15,12,2024-03-17,Toothpaste,Household,730,139,10.43,10.93,3.41,73,6,13.3
1338,15,7,2024-03-18,Toothpaste,Household,730,132,10.14,10.57,3.63,71,0,13.0
1339,15,11,2024-03-19,Toothpaste,Household,730,270,10.43,10.64,3.6,73,1,25.9
1340,15,13,2024-03-20,Toothpaste,Household,730,257,10.43,11.14,3.6,73,2,24.6
1341,15,9,2024-03-21,Toothpaste,Household,730,248,11.14,11.29,2.41,78,3,22.3
1342,15,11,2024-03-22,Toothpaste,Household,730,237,10.71,10.86,2.06,75,4,22.1
1343,15,12,2024-03-23,Toothpaste,Household,730,225,10.71,10.14,2.06,75,5,21.0
1344,15,8,2024-03-24,Toothpaste,Household,730,217,10.14,10.29,2.19,71,6,21.4
1345,15,11,2024-03-25,Toothpaste,Household,730,206,10.71,10.43,1.7,75,0,19.2
1346,15,8,2024-03-26,Toothpaste,Household,730,198,10.29,10.36,1.98,72,1,19.2
1347,15,6,2024-03-27,Toothpaste,Household,730,192,9.29,9.86,2.14,65,2,20.7
1348,15,13,2024-03-28,Toothpaste,Household,730,179,9.86,10.5,2.54,69,3,18.2
1349,15,16,2024-03-29,Toothpaste,Household,730,163,10.57,10.64,3.46,74,4,15.4
1350,15,5,2024-03-30,Toothpaste,Household,730,158,9.57,10.14,3.95,67,5,16.5
